"Date","Open","High","Low","Close"
"20 Aug 2020","1485.4","1550.85","1477.45","1542.95"
"19 Aug 2020","1505.25","1511.05","1489.95","1492.40"
"18 Aug 2020","1500.3","1505","1492.05","1496.75"
"17 Aug 2020","1461.65","1501.1","1459.9","1491.00"
"14 Aug 2020","1457.1","1468.45","1441.6","1447.80"
"13 Aug 2020","1448.6","1454.45","1439.65","1450.50"
"12 Aug 2020","1438.95","1451.35","1432.8","1446.60"
"11 Aug 2020","1452.6","1462.4","1437.9","1440.00"
"10 Aug 2020","1436.05","1449.7","1432.2","1442.15"
"07 Aug 2020","1415.75","1423.05","1415.15","1418.65"
"06 Aug 2020","1415.9","1431.5","1407.85","1413.20"
"05 Aug 2020","1410.5","1417.2","1403.75","1407.90"
"04 Aug 2020","1409.95","1418.3","1402.45","1407.65"
"03 Aug 2020","1418.4","1418.4","1397.4","1401.75"
"31 Jul 2020","1415.45","1424.25","1404.6","1415.25"
"30 Jul 2020","1444.75","1448.85","1409.4","1411.95"
"29 Jul 2020","1434.3","1451.15","1431.9","1438.85"
"28 Jul 2020","1434.3","1440.3","1422.8","1436.70"
"27 Jul 2020","1454.65","1455.6","1430.7","1435.60"
"24 Jul 2020","1458.65","1462.65","1441.25","1453.50"
"23 Jul 2020","1456.95","1472.4","1452.25","1466.30"
"22 Jul 2020","1444.25","1474.25","1437.35","1456.25"
"21 Jul 2020","1417.2","1441.35","1414.8","1438.80"
"20 Jul 2020","1420","1420.9","1406.7","1409.10"
"17 Jul 2020","1372.9","1412.95","1372.9","1408.65"
"16 Jul 2020","1385.15","1386.25","1356.45","1368.85"
"15 Jul 2020","1399","1401.9","1378.85","1381.30"
"14 Jul 2020","1416.7","1417.85","1384.75","1386.05"
"13 Jul 2020","1435.5","1439.8","1416.1","1419.20"
"10 Jul 2020","1433","1435.2","1420.3","1428.45"
"09 Jul 2020","1449.05","1455.1","1433.5","1436.60"
"08 Jul 2020","1454.15","1464.85","1440.25","1444.15"
"07 Jul 2020","1486.6","1486.65","1449.45","1452.80"
"06 Jul 2020","1478.15","1485.75","1471.95","1483.45"
"03 Jul 2020","1449.05","1467.3","1442.2","1464.75"
"02 Jul 2020","1440.2","1453.05","1436.3","1439.80"
"01 Jul 2020","1429.65","1434.35","1418.15","1430.80"
"30 Jun 2020","1474.4","1474.75","1437.85","1440.55"
"29 Jun 2020","1477.55","1478.35","1443.85","1451.45"
"26 Jun 2020","1478.25","1489.1","1467.9","1482.45"
"25 Jun 2020","1471","1491.2","1455.3","1462.40"
"24 Jun 2020","1531.7","1535.85","1474.65","1479.60"
"23 Jun 2020","1493.6","1524.1","1488.95","1519.85"
"22 Jun 2020","1467.8","1488.35","1457.3","1482.95"
"19 Jun 2020","1442.7","1454.6","1429.75","1450.20"
"18 Jun 2020","1392.15","1430.55","1381.7","1425.90"
"17 Jun 2020","1399.35","1408.25","1390.5","1394.25"
"16 Jun 2020","1432.35","1434.05","1391.1","1404.75"
"15 Jun 2020","1426.65","1427.9","1399.55","1407.70"
"12 Jun 2020","1395.45","1433.6","1395.45","1428.40"
"11 Jun 2020","1472.5","1487.55","1453.7","1456.20"
"10 Jun 2020","1490.6","1498.35","1468.25","1473.35"
"09 Jun 2020","1515.8","1517.45","1482.65","1487.10"
"08 Jun 2020","1504.75","1526","1494.8","1502.35"
"05 Jun 2020","1438.2","1479.95","1433.3","1473.50"
"04 Jun 2020","1429.8","1446.1","1419.1","1436.90"
"03 Jun 2020","1450.35","1455","1431.35","1437.30"
"02 Jun 2020","1441.6","1441.6","1413.85","1433.25"
"01 Jun 2020","1423.7","1440.3","1417.8","1432.55"
"29 May 2020","1360.35","1413.55","1352.65","1407.75"
"28 May 2020","1350.9","1371.3","1344.9","1368.50"
"27 May 2020","1332.9","1349.55","1318.4","1348.05"
"26 May 2020","1316.1","1335.7","1316.1","1331.70"
"22 May 2020","1312.7","1315.5","1292.3","1311.15"
"21 May 2020","1326.75","1329.35","1312.25","1318.70"
"20 May 2020","1307.4","1330.85","1300.85","1323.75"
"19 May 2020","1298.9","1326.65","1293.9","1313.90"
"18 May 2020","1339.6","1339.6","1278.8","1283.05"
"15 May 2020","1330.8","1346.25","1324.3","1336.20"
"14 May 2020","1350.15","1350.4","1317.6","1324.55"
"13 May 2020","1380.4","1380.4","1345.05","1361.85"
"12 May 2020","1311.15","1331.65","1293.65","1325.35"
"11 May 2020","1320.6","1331.95","1311.15","1313.50"
"08 May 2020","1346.4","1351.45","1308.5","1311.90"
"07 May 2020","1357.75","1362.2","1330.75","1333.55"
"06 May 2020","1388.15","1388.15","1362.75","1373.65"
"05 May 2020","1389.05","1411.95","1367.95","1371.75"
"04 May 2020","1377.15","1382.15","1357.6","1366.25"
"30 Apr 2020","1363.85","1430.95","1356.95","1421.65"
"29 Apr 2020","1331.25","1347.8","1324.8","1341.75"
"28 Apr 2020","1333.9","1337.7","1317.25","1320.95"
"27 Apr 2020","1345.95","1347.55","1332.3","1334.05"
"24 Apr 2020","1341.7","1366.8","1326.1","1330.55"
"23 Apr 2020","1362.45","1375.55","1344.3","1347.60"
"22 Apr 2020","1342.6","1356.7","1306.25","1352.75"
"21 Apr 2020","1373.35","1375","1358.15","1364.45"
"20 Apr 2020","1432.7","1433","1401.45","1410.60"
"17 Apr 2020","1453.9","1456.4","1419.9","1423.95"
"16 Apr 2020","1364.55","1417.4","1361.85","1406.05"
"15 Apr 2020","1386","1420.75","1371.15","1377.90"
"13 Apr 2020","1385.6","1386.2","1337.5","1375.10"
"09 Apr 2020","1358.6","1382.45","1347.35","1374.60"
"08 Apr 2020","1320.7","1361.85","1302.45","1331.15"
"07 Apr 2020","1325.5","1336.8","1305.3","1323.25"
"03 Apr 2020","1297.55","1311.1","1267.45","1293.00"
"01 Apr 2020","1305.7","1309.7","1271.3","1276.75"
"31 Mar 2020","1283.5","1325.45","1272.05","1315.55"
"30 Mar 2020","1226.8","1276.5","1215.95","1262.80"
"27 Mar 2020","1258.6","1293.25","1234.5","1270.15"
"26 Mar 2020","1210.85","1239.45","1184.5","1226.90"
"25 Mar 2020","1180","1208.9","1172","1196.95"
"24 Mar 2020","1210.55","1233.8","1177.4","1187.65"
"23 Mar 2020","1163.9","1217.85","1159","1182.55"
"20 Mar 2020","1181.9","1295.75","1180.35","1279.50"
"19 Mar 2020","1181.55","1220.5","1152.2","1167.85"
"18 Mar 2020","1288.5","1304.05","1189.1","1243.60"
"17 Mar 2020","1262.85","1333.85","1242.2","1263.00"
"16 Mar 2020","1315.9","1316.45","1248.9","1259.00"
"13 Mar 2020","1256.5","1368.85","1136.65","1351.40"
"12 Mar 2020","1380.8","1385.65","1308.7","1315.20"
"11 Mar 2020","1441.7","1458.25","1426.5","1444.70"
"09 Mar 2020","1498.1","1506.65","1419.65","1437.30"
"06 Mar 2020","1537.45","1566.35","1527.5","1545.65"
"05 Mar 2020","1612.45","1622.1","1587.85","1597.45"
